Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,Churn,Segment,SegmentName
13430,19,2,679.45,13.866326530612247,751,0,0,Regular Customers
13431,67,8,3316.24,25.707286821705424,1570,0,0,Regular Customers
13432,571,2,439.1,3.955855855855856,217,1,1,At Risk / Lost
13433,501,4,658.3199999999999,27.429999999999996,190,1,1,At Risk / Lost
13434,74,5,1666.8600000000001,47.624571428571436,864,0,0,Regular Customers
13435,5,9,4447.33,29.84785234899329,2754,0,0,Regular Customers
13436,2,1,196.89,16.4075,76,0,0,Regular Customers
13437,14,7,3408.06,20.40754491017964,1283,0,0,Regular Customers
13438,547,1,46.5,46.5,10,1,1,At Risk / Lost
13439,255,3,986.61,5.907844311377246,952,1,0,Regular Customers
13440,423,7,1295.25,21.953389830508474,573,1,1,At Risk / Lost
13441,92,2,720.9,18.971052631578946,520,1,0,Regular Customers
13442,667,3,419.87,11.04921052631579,115,1,1,At Risk / Lost
13443,449,6,1273.16,6.3658,805,1,1,At Risk / Lost
13444,374,2,619.08,10.861052631578948,331,1,1,At Risk / Lost
13445,626,1,241.89999999999998,34.55714285714286,198,1,1,At Risk / Lost
13446,430,11,3881.89,20.218177083333334,2403,1,1,At Risk / Lost
13447,23,3,1129.14,19.137966101694918,584,0,0,Regular Customers
13448,17,13,8745.93,16.408874296435272,4195,0,0,Regular Customers
13449,24,1,291.88,15.362105263157895,222,0,0,Regular Customers
13450,27,13,4120.04,28.027482993197278,4318,0,0,Regular Customers
13451,26,11,7090.06,6.937436399217222,5229,0,0,Regular Customers
13452,259,3,729.8,243.26666666666665,6,1,1,At Risk / Lost
13453,166,3,781.6899999999999,19.54225,341,1,0,Regular Customers
13454,641,1,219.87,9.559565217391304,198,1,1,At Risk / Lost
13455,25,6,2212.9900000000002,19.412192982456144,795,0,0,Regular Customers
13456,18,6,1766.72,28.043174603174602,765,0,0,Regular Customers
13457,689,2,148.22,16.468888888888888,96,1,1,At Risk / Lost
13458,7,16,11959.27,24.658288659793815,6760,0,0,Regular Customers
13459,625,2,1160.4099999999999,15.896027397260273,986,1,1,At Risk / Lost
13460,29,2,183.44,10.790588235294118,286,0,0,Regular Customers
13461,39,6,4160.0,67.09677419354838,3132,0,0,Regular Customers
13462,253,5,1153.85,16.251408450704226,697,1,0,Regular Customers
13464,58,6,3097.64,20.514172185430464,1440,0,0,Regular Customers
13465,446,2,931.12,27.385882352941177,584,1,1,At Risk / Lost
13466,184,5,1013.35,18.424545454545456,660,1,0,Regular Customers
13467,11,2,1071.91,10.937857142857144,580,0,0,Regular Customers
13468,2,72,12793.28,18.4607215007215,5617,0,3,Loyal Customers
13469,653,1,82.4,13.733333333333334,52,1,1,At Risk / Lost
13470,99,2,165.0,16.5,100,1,0,Regular Customers
13471,1,4,2501.84,9.84976377952756,1583,0,0,Regular Customers
13472,464,2,592.24,21.15142857142857,310,1,1,At Risk / Lost
13473,61,8,2657.7599999999998,37.967999999999996,1000,0,0,Regular Customers
13474,236,3,646.59,5.131666666666667,318,1,0,Regular Customers
13475,191,4,1431.78,16.648604651162792,1012,1,0,Regular Customers
13476,179,5,2061.4700000000003,19.447830188679248,713,1,0,Regular Customers
13477,38,11,2819.17,17.956496815286624,2091,0,0,Regular Customers
13478,469,5,2215.78,17.72624,1189,1,1,At Risk / Lost
13479,201,4,851.37,16.063584905660377,716,1,0,Regular Customers
13480,417,2,627.82,15.31268292682927,362,1,1,At Risk / Lost
13481,46,11,3830.84,17.101964285714285,2055,0,0,Regular Customers
13482,232,2,336.09,16.804499999999997,187,1,0,Regular Customers
13483,66,1,140.34,14.034,160,0,0,Regular Customers
13484,241,3,790.72,20.274871794871796,224,1,0,Regular Customers
13485,233,11,3019.2200000000003,19.108987341772153,1798,1,0,Regular Customers
13486,78,3,1122.41,16.2668115942029,669,0,0,Regular Customers
13487,58,5,846.87,17.283061224489796,362,0,0,Regular Customers
13488,17,23,14205.96,20.921885125184094,7375,0,0,Regular Customers
13489,105,4,449.52,32.10857142857143,560,1,0,Regular Customers
13490,654,1,154.25,19.28125,25,1,1,At Risk / Lost
13491,52,27,4467.66,17.117471264367815,2349,0,0,Regular Customers
13492,136,3,1269.84,25.3968,408,1,0,Regular Customers
13493,275,2,618.63,77.32875,380,1,1,At Risk / Lost
13494,312,1,316.26000000000005,17.570000000000004,162,1,1,At Risk / Lost
13495,8,10,4863.31,36.566240601503765,2465,0,0,Regular Customers
13496,11,2,653.33,18.66657142857143,341,0,0,Regular Customers
13497,283,6,1166.83,20.117758620689653,525,1,1,At Risk / Lost
13498,730,1,327.38,19.25764705882353,362,1,1,At Risk / Lost
13499,18,5,1159.11,27.59785714285714,1365,0,0,Regular Customers
13500,23,4,1466.3,17.250588235294117,838,0,0,Regular Customers
13501,288,3,2885.11,25.30798245614035,1253,1,1,At Risk / Lost
13502,17,5,780.5,23.651515151515152,490,0,0,Regular Customers
13503,71,6,1859.24,9.837248677248677,1105,0,0,Regular Customers
13504,64,1,295.93,13.451363636363636,178,0,0,Regular Customers
13505,73,4,4393.63,20.435488372093022,2486,0,0,Regular Customers
13506,316,5,1338.08,16.519506172839506,942,1,1,At Risk / Lost
13507,3,4,2479.16,15.303456790123455,1597,0,0,Regular Customers
13508,244,2,287.05,10.251785714285715,180,1,0,Regular Customers
13509,9,8,1114.72,22.749387755102042,1214,0,0,Regular Customers
13510,1,11,4558.29,15.772629757785467,3044,0,0,Regular Customers
13511,677,1,282.76,56.552,60,1,1,At Risk / Lost
13512,261,4,713.39,18.292051282051283,419,1,0,Regular Customers
13513,127,3,824.59,20.61475,364,1,0,Regular Customers
13514,74,4,815.9000000000001,38.852380952380955,288,0,0,Regular Customers
13515,73,6,1265.82,16.655526315789473,819,0,0,Regular Customers
13516,21,4,1685.26,27.6272131147541,1114,0,0,Regular Customers
13517,60,3,2128.42,15.09517730496454,1369,0,0,Regular Customers
13518,86,1,627.16,17.42111111111111,382,0,0,Regular Customers
13519,78,2,343.21,18.063684210526315,133,0,0,Regular Customers
13520,59,11,6606.0,33.19597989949749,3179,0,0,Regular Customers
13521,1,3,1071.73,2.5639473684210525,718,0,0,Regular Customers
13522,30,1,125.80000000000001,25.160000000000004,44,0,0,Regular Customers
13523,33,6,4534.57,22.56004975124378,1989,0,0,Regular Customers
13524,41,5,680.1800000000001,25.191851851851855,324,0,0,Regular Customers
13525,15,2,628.78,104.79666666666667,394,0,0,Regular Customers
13526,738,2,1182.0,26.863636363636363,1911,1,1,At Risk / Lost
13527,34,12,4541.29,10.251218961625282,2736,0,0,Regular Customers
13529,79,2,307.76,20.517333333333333,74,0,0,Regular Customers
13530,634,1,402.97999999999996,22.387777777777774,272,1,1,At Risk / Lost
13531,205,6,1433.07,19.107599999999998,497,1,0,Regular Customers
13532,34,1,210.31,3.1865151515151515,129,0,0,Regular Customers
13533,183,3,269.09,3.5878666666666663,202,1,0,Regular Customers
13534,2,35,7720.9,19.696173469387755,3869,0,0,Regular Customers
13535,403,1,89.5,89.5,10,1,1,At Risk / Lost
13536,1,7,3444.39,19.35050561797753,2126,0,0,Regular Customers
13537,426,2,717.85,17.09166666666667,337,1,1,At Risk / Lost
13538,43,12,3103.13,21.853028169014085,959,0,0,Regular Customers
13539,86,7,1569.3600000000001,18.248372093023256,710,0,0,Regular Customers
13540,467,3,632.39,19.7621875,189,1,1,At Risk / Lost
13541,427,2,785.25,78.525,279,1,1,At Risk / Lost
13542,377,17,3959.4900000000002,11.962205438066466,804,1,1,At Risk / Lost
13543,634,2,1439.6100000000001,30.630000000000003,329,1,1,At Risk / Lost
13544,40,6,790.2,3.320168067226891,331,0,0,Regular Customers
13545,391,2,364.93,6.757962962962963,252,1,1,At Risk / Lost
13546,12,5,1086.24,7.146315789473684,587,0,0,Regular Customers
13547,408,1,167.08,3.7972727272727274,79,1,1,At Risk / Lost
13548,96,3,901.44,4.899130434782609,558,1,0,Regular Customers
13549,26,8,1005.8,17.047457627118643,554,0,0,Regular Customers
13550,383,1,342.55,8.155952380952382,430,1,1,At Risk / Lost
13551,319,2,244.2,48.839999999999996,36,1,1,At Risk / Lost
13552,66,22,6948.92,33.56966183574879,2630,0,0,Regular Customers
13553,675,1,499.6,5.613483146067416,201,1,1,At Risk / Lost
13554,380,7,1629.35,8.313010204081632,578,1,1,At Risk / Lost
13555,74,13,8891.84,22.39758186397985,4762,0,0,Regular Customers
13556,429,2,200.82,22.313333333333333,134,1,1,At Risk / Lost
13557,28,13,3032.26,16.84588888888889,2398,0,0,Regular Customers
13558,6,4,594.52,3.517869822485207,338,0,0,Regular Customers
13559,513,2,990.0,495.0,360,1,1,At Risk / Lost
13560,7,1,171.42000000000002,5.3568750000000005,63,0,0,Regular Customers
13561,216,11,1803.4,7.875109170305677,1125,1,0,Regular Customers
13562,82,8,4838.18,24.684591836734697,1603,0,0,Regular Customers
13563,84,2,777.53,15.867959183673468,209,0,0,Regular Customers
13564,144,37,16498.97,13.749141666666668,8878,1,0,Regular Customers
13565,19,3,414.8,6.913333333333333,260,0,0,Regular Customers
13566,41,5,1688.6,4.613661202185792,1257,0,0,Regular Customers
13567,428,4,1079.29,5.369601990049751,643,1,1,At Risk / Lost
13568,173,1,187.05,4.3500000000000005,66,1,0,Regular Customers
13569,17,4,726.54,4.058882681564246,345,0,0,Regular Customers
13570,243,1,239.49,8.870000000000001,161,1,0,Regular Customers
13571,13,26,4537.26,6.74184249628529,3191,0,0,Regular Customers
13572,206,1,1384.25,41.946969696969695,534,1,0,Regular Customers
13573,50,6,904.52,10.396781609195402,647,0,0,Regular Customers
13574,411,1,404.45,4.444505494505495,304,1,1,At Risk / Lost
13575,23,5,732.0699999999999,15.914565217391303,449,0,0,Regular Customers
13576,10,28,11202.59,41.80070895522388,4506,0,0,Regular Customers
13577,25,11,3489.28,20.76952380952381,1661,0,0,Regular Customers
13578,409,1,147.66,16.406666666666666,127,1,1,At Risk / Lost
13579,15,5,1374.34,16.96716049382716,718,0,0,Regular Customers
13580,406,1,107.75,21.55,45,1,1,At Risk / Lost
13581,309,2,280.53000000000003,8.500909090909092,119,1,1,At Risk / Lost
13582,390,2,241.68,21.970909090909092,106,1,1,At Risk / Lost
13583,156,2,1445.031,15.052406249999999,1097,1,0,Regular Customers
13584,307,3,385.7,4.82125,360,1,1,At Risk / Lost
13585,531,3,684.54,17.552307692307693,1386,1,1,At Risk / Lost
13586,541,1,127.28,6.364,38,1,1,At Risk / Lost
13587,64,4,1673.5,55.78333333333333,664,0,0,Regular Customers
13588,16,9,2478.95,14.246839080459768,2606,0,0,Regular Customers
13589,15,6,1120.74,21.552692307692308,293,0,0,Regular Customers
13590,11,18,6336.04,15.606009852216749,5271,0,0,Regular Customers
13591,65,7,2093.94,20.732079207920794,850,0,0,Regular Customers
13592,36,4,247.95999999999998,15.497499999999999,84,0,0,Regular Customers
13593,108,14,5493.29,13.463946078431372,2170,1,0,Regular Customers
13594,53,2,533.32,16.161212121212124,396,0,0,Regular Customers
13595,517,3,784.48,5.485874125874126,341,1,1,At Risk / Lost
13596,6,2,664.11,4.548698630136986,384,0,0,Regular Customers
13597,400,2,396.71,23.335882352941177,231,1,1,At Risk / Lost
13598,47,5,761.96,8.28217391304348,393,0,0,Regular Customers
13599,1,33,9811.04,25.028163265306123,6248,0,0,Regular Customers
13600,312,2,518.42,12.644390243902437,599,1,1,At Risk / Lost
13601,45,4,1159.99,6.270216216216216,957,0,0,Regular Customers
13602,65,4,1025.17,17.67534482758621,538,0,0,Regular Customers
13603,26,1,164.34,6.086666666666667,164,0,0,Regular Customers
13604,659,1,717.62,34.172380952380955,242,1,1,At Risk / Lost
13605,387,2,522.67,9.861698113207547,425,1,1,At Risk / Lost
13606,29,3,276.75,6.91875,276,0,0,Regular Customers
13607,40,2,1075.81,8.89099173553719,466,0,0,Regular Customers
13608,541,1,232.05,6.825,110,1,1,At Risk / Lost
13609,593,1,167.35,23.907142857142855,19,1,1,At Risk / Lost
13610,12,14,2103.71,5.272456140350878,869,0,0,Regular Customers
13611,89,10,3297.9300000000003,14.592610619469028,1988,0,0,Regular Customers
13612,633,1,818.29,16.3658,444,1,1,At Risk / Lost
13613,453,5,1039.8500000000001,17.62457627118644,445,1,1,At Risk / Lost
13614,24,6,2332.74,8.836136363636363,821,0,0,Regular Customers
13615,319,8,6272.53,17.091362397820163,2910,1,1,At Risk / Lost
13616,568,2,283.85,8.110000000000001,172,1,1,At Risk / Lost
13617,40,8,1278.75,11.950934579439252,593,0,0,Regular Customers
13618,174,1,177.34,13.641538461538461,246,1,0,Regular Customers
13619,545,2,224.94,4.998666666666667,79,1,1,At Risk / Lost
13620,528,1,112.34,22.468,74,1,1,At Risk / Lost
13621,117,1,213.85,11.255263157894737,343,1,0,Regular Customers
13622,696,1,658.95,20.5921875,379,1,1,At Risk / Lost
13623,31,10,2533.06,8.919225352112676,1010,0,0,Regular Customers
13624,388,1,462.08,21.003636363636364,820,1,1,At Risk / Lost
13625,597,1,301.26,14.345714285714285,144,1,1,At Risk / Lost
13626,253,2,707.04,16.069090909090907,398,1,0,Regular Customers
13627,59,7,2245.9,17.410077519379847,1632,0,0,Regular Customers
13628,676,1,310.14,19.38375,106,1,1,At Risk / Lost
13629,23,19,13370.86,153.6880459770115,7722,0,0,Regular Customers
13630,5,7,2031.78,28.61661971830986,1391,0,0,Regular Customers
13631,100,11,3070.42,279.1290909090909,467,1,0,Regular Customers
13632,25,8,3645.81,16.571863636363638,1633,0,0,Regular Customers
13634,33,16,5033.77,11.286479820627804,2090,0,0,Regular Customers
13635,68,4,2999.16,18.513333333333332,1884,0,0,Regular Customers
13636,37,5,949.12,15.065396825396826,592,0,0,Regular Customers
13637,52,3,804.3,8.124242424242423,405,0,0,Regular Customers
13638,16,1,122.64,15.33,93,0,0,Regular Customers
13639,74,2,1346.27,22.81813559322034,997,0,0,Regular Customers
13640,611,1,405.0,101.25,108,1,1,At Risk / Lost
13641,641,5,1016.47,23.10159090909091,1098,1,1,At Risk / Lost
13642,216,4,472.2,4.497142857142857,231,1,0,Regular Customers
13643,31,10,2156.77,21.144803921568627,902,0,0,Regular Customers
13644,16,4,2624.26,17.974383561643837,2067,0,0,Regular Customers
13645,120,1,252.1,50.42,158,1,0,Regular Customers
13646,400,2,326.25,5.625,79,1,1,At Risk / Lost
13647,10,8,3041.68,21.882589928057552,1795,0,0,Regular Customers
13648,400,8,1764.02,16.641698113207546,960,1,1,At Risk / Lost
13649,257,6,1453.68,13.46,782,1,0,Regular Customers
13650,17,10,3288.0,19.11627906976744,1746,0,0,Regular Customers
13651,35,3,226.85,16.20357142857143,62,0,0,Regular Customers
13652,46,5,2262.05,16.04290780141844,1458,0,0,Regular Customers
13653,488,1,152.2,16.91111111111111,72,1,1,At Risk / Lost
13654,43,11,6308.0,19.173252279635257,4762,0,0,Regular Customers
13655,114,6,2280.51,19.163949579831936,1225,1,0,Regular Customers
13656,165,4,1078.85,12.400574712643676,862,1,0,Regular Customers
13657,11,2,382.14,23.88375,209,0,0,Regular Customers
13658,10,9,6025.5,25.424050632911392,2171,0,0,Regular Customers
13659,206,12,4884.68,17.827299270072995,2527,1,0,Regular Customers
13660,400,1,306.64,7.6659999999999995,136,1,1,At Risk / Lost
13661,603,1,325.24,19.131764705882354,118,1,1,At Risk / Lost
13662,86,11,2233.61,16.423602941176473,1169,0,0,Regular Customers
13663,179,5,2047.51,20.681919191919192,893,1,0,Regular Customers
13665,386,3,1711.6599999999999,16.147735849056602,1652,1,1,At Risk / Lost
13666,60,5,127.89999999999999,6.731578947368421,54,0,0,Regular Customers
13667,149,1,299.05,3.603012048192771,149,1,0,Regular Customers
13668,3,35,12948.48,17.127619047619046,6096,0,0,Regular Customers
13669,51,3,413.55,29.539285714285715,393,0,0,Regular Customers
13670,75,1,349.7,13.988,282,0,0,Regular Customers
13671,395,1,172.6,2.696875,95,1,1,At Risk / Lost
13672,301,3,419.92,23.32888888888889,138,1,1,At Risk / Lost
13673,19,2,387.44,6.457333333333334,114,0,0,Regular Customers
13674,433,1,240.68,17.19142857142857,102,1,1,At Risk / Lost
13675,151,2,486.82000000000005,19.472800000000003,330,1,0,Regular Customers
13676,539,2,243.9,18.76153846153846,104,1,1,At Risk / Lost
13677,405,2,551.24,5.200377358490566,217,1,1,At Risk / Lost
13678,152,1,232.6,14.5375,924,1,0,Regular Customers
13679,494,3,281.26,5.6251999999999995,102,1,1,At Risk / Lost
13680,1,12,11419.67,17.67750773993808,5244,0,0,Regular Customers
13681,18,4,827.83,14.523333333333333,360,0,0,Regular Customers
13682,187,1,59.5,19.833333333333332,10,1,0,Regular Customers
13683,458,1,258.6,25.860000000000003,180,1,1,At Risk / Lost
13684,286,4,594.88,5.508148148148148,234,1,1,At Risk / Lost
13685,3,7,3119.44,79.98564102564103,5056,0,0,Regular Customers
13686,183,3,409.04,12.030588235294118,378,1,0,Regular Customers
13687,438,1,11880.84,264.01866666666666,87167,1,1,At Risk / Lost
13688,635,1,375.5,75.1,130,1,1,At Risk / Lost
13689,63,2,1259.5,139.94444444444446,722,0,0,Regular Customers
13690,59,1,172.25,19.13888888888889,67,0,0,Regular Customers
13691,396,1,212.78,3.9403703703703705,145,1,1,At Risk / Lost
13692,25,5,3114.4,32.44166666666667,2101,0,0,Regular Customers
13693,374,9,2011.82,18.97943396226415,880,1,1,At Risk / Lost
13694,4,143,195640.69,128.7957142857143,188201,0,3,Loyal Customers
13695,31,16,2770.73,28.861770833333335,1791,0,0,Regular Customers
13696,422,3,2020.4,84.18333333333334,552,1,1,At Risk / Lost
13697,39,1,151.29999999999998,12.608333333333333,177,0,0,Regular Customers
13698,597,2,451.73,11.887631578947369,227,1,1,At Risk / Lost
13699,155,2,764.15,20.6527027027027,219,1,0,Regular Customers
13700,26,13,2596.9700000000003,10.820708333333334,2786,0,0,Regular Customers
13701,447,1,161.0,17.88888888888889,80,1,1,At Risk / Lost
13702,446,1,135.18,27.036,74,1,1,At Risk / Lost
13703,318,2,425.56,11.501621621621622,128,1,1,At Risk / Lost
13704,5,9,2308.06,17.224328358208954,1531,0,0,Regular Customers
13705,8,7,1717.19,23.205270270270272,906,0,0,Regular Customers
13706,303,2,631.17,16.609736842105264,301,1,1,At Risk / Lost
13707,267,5,3365.86,21.715225806451613,2210,1,0,Regular Customers
13708,271,1,285.33,5.823061224489796,301,1,1,At Risk / Lost
13709,4,18,7571.35,18.602825552825554,4122,0,0,Regular Customers
13710,32,3,509.52,33.967999999999996,336,0,0,Regular Customers
13711,219,9,1792.26,19.48108695652174,819,1,0,Regular Customers
13712,247,2,766.42,23.224848484848483,1128,1,0,Regular Customers
13713,408,3,740.76,9.2595,284,1,1,At Risk / Lost
13714,465,1,161.35,5.378333333333333,50,1,1,At Risk / Lost
13715,281,17,8153.04,15.92390625,4800,1,0,Regular Customers
13716,269,1,138.28,6.584761904761905,138,1,1,At Risk / Lost
13717,32,8,1763.3,14.220161290322581,2144,0,0,Regular Customers
13718,246,2,306.55,25.545833333333334,173,1,0,Regular Customers
13719,15,11,2783.08,11.222096774193549,1588,0,0,Regular Customers
13720,117,4,799.9,18.60232558139535,501,1,0,Regular Customers
13721,36,2,741.54,17.655714285714286,512,0,0,Regular Customers
13722,132,10,5635.41,29.816984126984128,3059,1,0,Regular Customers
13723,217,6,1194.08,20.58758620689655,593,1,0,Regular Customers
13724,637,1,213.01,5.071666666666666,130,1,1,At Risk / Lost
13725,50,8,1980.56,19.043846153846154,806,0,0,Regular Customers
13726,39,2,1079.6599999999999,25.70619047619047,1054,0,0,Regular Customers
13727,29,8,1074.15,12.941566265060242,368,0,0,Regular Customers
13728,37,16,2855.17,17.409573170731708,1269,0,0,Regular Customers
13729,436,3,724.73,18.582820512820515,419,1,1,At Risk / Lost
13730,136,2,752.6,17.50232558139535,488,1,0,Regular Customers
13731,219,2,610.59,16.068157894736842,278,1,0,Regular Customers
13732,28,1,491.86,14.904848484848486,498,0,0,Regular Customers
13733,411,2,487.03000000000003,16.794137931034484,335,1,1,At Risk / Lost
13734,509,4,6695.6900000000005,247.98851851851853,302,1,1,At Risk / Lost
13735,25,13,9762.77,15.089289026275116,4135,0,0,Regular Customers
13736,5,7,2752.47,4.968357400722021,1549,0,0,Regular Customers
13737,200,1,339.59999999999997,11.319999999999999,125,1,0,Regular Customers
13738,396,1,434.78000000000003,4.885168539325843,237,1,1,At Risk / Lost
13739,18,2,292.2,48.699999999999996,76,0,0,Regular Customers
13740,241,5,1582.77,16.837978723404255,987,1,0,Regular Customers
13741,72,3,668.4300000000001,19.65970588235294,218,0,0,Regular Customers
13742,17,12,3107.87,9.92929712460064,1115,0,0,Regular Customers
13743,3,7,1341.6,32.72195121951219,1776,0,0,Regular Customers
13744,95,2,1080.52,17.15111111111111,1153,1,0,Regular Customers
13745,162,2,777.36,13.881428571428572,1146,1,0,Regular Customers
13746,414,1,176.69,19.63222222222222,83,1,1,At Risk / Lost
13747,374,2,169.79999999999998,33.959999999999994,60,1,1,At Risk / Lost
13748,96,9,2064.35,35.592241379310344,1028,1,0,Regular Customers
13750,54,11,3602.1800000000003,48.02906666666667,1370,0,0,Regular Customers
13751,288,1,296.25,32.916666666666664,152,1,1,At Risk / Lost
13752,124,7,1579.8300000000002,16.806702127659577,1005,1,0,Regular Customers
13753,288,4,2094.57,26.182125000000003,1450,1,1,At Risk / Lost
13754,152,3,447.05,21.288095238095238,315,1,0,Regular Customers
13755,4,9,2108.06,6.567165109034268,1242,0,0,Regular Customers
13756,2,23,8655.95,25.236005830903792,5138,0,0,Regular Customers
13757,675,1,195.55,24.44375,54,1,1,At Risk / Lost
13758,12,15,8698.13,30.51975438596491,4667,0,0,Regular Customers
13759,33,2,659.4100000000001,26.376400000000004,287,0,0,Regular Customers
13760,54,5,1363.6399999999999,11.459159663865545,623,0,0,Regular Customers
13761,50,6,1952.17,16.001393442622952,1079,0,0,Regular Customers
13762,219,5,2472.48,70.64228571428572,2608,1,0,Regular Customers
13763,63,3,5217.4400000000005,104.34880000000001,3224,0,0,Regular Customers
13764,71,6,2919.62,7.890864864864865,2084,0,0,Regular Customers
13765,653,1,352.821,20.754176470588238,297,1,1,At Risk / Lost
13766,495,1,190.35,11.197058823529412,137,1,1,At Risk / Lost
13767,2,73,33903.57,44.37640052356021,14595,0,3,Loyal Customers
13768,727,2,875.97,26.544545454545457,373,1,1,At Risk / Lost
13769,2,20,5478.12,19.920436363636362,2452,0,0,Regular Customers
13770,422,4,785.37,16.361875,468,1,1,At Risk / Lost
13771,64,9,5728.82,26.522314814814813,3140,0,0,Regular Customers
13772,34,8,3100.02,5.467407407407407,1446,0,0,Regular Customers
13773,397,2,301.54,15.870526315789474,174,1,1,At Risk / Lost
13774,82,1,345.0,15.681818181818182,192,0,0,Regular Customers
13775,591,1,1049.66,16.661269841269842,455,1,1,At Risk / Lost
13776,428,2,623.98,311.99,2,1,1,At Risk / Lost
13777,1,61,49638.26,139.4333146067416,23190,0,3,Loyal Customers
13778,103,4,1124.49,25.55659090909091,511,1,0,Regular Customers
13779,516,1,161.13,5.967777777777777,53,1,1,At Risk / Lost
13780,7,3,732.07,7.470102040816327,479,0,0,Regular Customers
13781,251,3,778.83,13.663684210526316,300,1,0,Regular Customers
13782,13,13,1786.08,7.50453781512605,643,0,0,Regular Customers
13783,488,4,1542.09,154.209,3437,1,1,At Risk / Lost
13784,10,14,2910.23,67.67976744186046,2827,0,0,Regular Customers
13785,429,4,542.49,18.083000000000002,151,1,1,At Risk / Lost
13786,367,6,3127.99,26.965431034482755,1515,1,1,At Risk / Lost
13787,76,6,1222.5,14.215116279069768,998,0,0,Regular Customers
13788,505,1,3.75,3.75,1,1,1,At Risk / Lost
13789,388,1,239.45999999999998,13.303333333333333,258,1,1,At Risk / Lost
13790,4,1,348.8,7.751111111111111,748,0,0,Regular Customers
13791,128,2,1516.0,137.8181818181818,1200,1,0,Regular Customers
13792,66,3,383.95,16.693478260869565,156,0,0,Regular Customers
13793,647,1,96.0,13.714285714285714,52,1,1,At Risk / Lost
13794,547,1,126.03,14.003333333333334,63,1,1,At Risk / Lost
13795,388,4,836.3,28.837931034482757,1250,1,1,At Risk / Lost
13796,499,1,289.7,13.168181818181818,218,1,1,At Risk / Lost
13797,437,3,1179.45,15.121153846153847,573,1,1,At Risk / Lost
13798,1,110,75428.87,104.61701803051317,48187,0,3,Loyal Customers
13799,117,9,2803.57,26.448773584905663,1539,1,0,Regular Customers
13800,310,3,1679.56,23.00767123287671,891,1,1,At Risk / Lost
13801,67,1,324.8,14.121739130434783,168,0,0,Regular Customers
13802,139,19,26259.11,58.61408482142857,14129,1,0,Regular Customers
13803,255,3,1338.91,17.16551282051282,831,1,0,Regular Customers
13804,31,9,3161.12,18.928862275449102,1797,0,0,Regular Customers
13805,52,2,924.6,71.12307692307692,1900,0,0,Regular Customers
13806,64,1,256.38,25.637999999999998,56,0,0,Regular Customers
13807,367,3,422.2,16.887999999999998,116,1,1,At Risk / Lost
13808,6,5,1747.66,22.995526315789476,782,0,0,Regular Customers
13809,305,3,679.7,27.188000000000002,281,1,1,At Risk / Lost
13810,29,3,1499.01,42.828857142857146,312,0,0,Regular Customers
13811,184,3,814.5,62.65384615384615,68,1,0,Regular Customers
13812,42,3,539.0,14.972222222222221,333,0,0,Regular Customers
13813,40,8,2765.47,19.33895104895105,1292,0,0,Regular Customers
13814,92,3,2257.32,28.573670886075952,1214,1,0,Regular Customers
13815,22,8,7475.74,20.999269662921346,5381,0,0,Regular Customers
13816,24,2,571.6700000000001,20.416785714285716,269,0,0,Regular Customers
13817,29,2,382.98,15.957500000000001,211,0,0,Regular Customers
13818,430,1,61.28,12.256,60,1,1,At Risk / Lost
13819,302,6,2642.35,26.161881188118812,2309,1,1,At Risk / Lost
13820,418,3,652.75,7.334269662921348,285,1,1,At Risk / Lost
13821,145,6,1379.08,6.760196078431372,477,1,0,Regular Customers
13822,6,2,632.0,6.583333333333333,611,0,0,Regular Customers
13823,19,7,3403.4500000000003,20.880061349693253,1564,0,0,Regular Customers
13824,33,12,3314.76,33.147600000000004,1442,0,0,Regular Customers
13825,622,2,255.59,6.38975,182,1,1,At Risk / Lost
13826,176,1,189.5,18.95,82,1,0,Regular Customers
13827,58,3,409.8,4.4543478260869565,138,0,0,Regular Customers
13828,22,1,209.49,13.966000000000001,311,0,0,Regular Customers
13829,421,1,102.0,102.0,12,1,1,At Risk / Lost
13830,582,1,156.85000000000002,14.259090909090911,47,1,1,At Risk / Lost
13831,16,18,6585.54,36.184285714285714,2393,0,0,Regular Customers
13832,19,2,609.89,11.088909090909091,420,0,0,Regular Customers
13833,159,2,700.41,15.91840909090909,243,1,0,Regular Customers
13834,577,2,324.19,20.261875,221,1,1,At Risk / Lost
13835,25,7,1095.27,15.426338028169013,520,0,0,Regular Customers
13836,399,2,620.37,20.011935483870968,273,1,1,At Risk / Lost
13837,212,2,266.59000000000003,14.810555555555558,182,1,0,Regular Customers
13838,6,10,1690.07,4.193722084367246,694,0,0,Regular Customers
13839,486,1,139.95000000000002,19.992857142857144,25,1,1,At Risk / Lost
13840,416,1,651.4,16.285,358,1,1,At Risk / Lost
13841,253,1,85.0,85.0,100,1,1,At Risk / Lost
13842,59,18,5319.34,15.878626865671642,2716,0,0,Regular Customers
13843,381,1,319.75,17.76388888888889,145,1,1,At Risk / Lost
13844,11,1,361.62,18.081,196,0,0,Regular Customers
13845,65,1,312.98,34.775555555555556,182,0,0,Regular Customers
13846,25,4,1307.79,16.145555555555553,705,0,0,Regular Customers
13847,720,1,310.72,16.353684210526318,96,1,1,At Risk / Lost
13848,92,8,3015.0,301.5,9200,1,0,Regular Customers
13849,52,5,3469.3,15.769545454545455,1883,0,0,Regular Customers
13850,129,1,1595.48,17.155698924731183,944,1,0,Regular Customers
